NumEvents,5
Best Single,14.461,Connie Miller,Best AO5,21.381,Cadie Ross,"[22.383, 22.555, 19.213, 18.945, 22.547]"
First Name,Last Name,Age,Expected Time,Consistency,Best Placing,AVG Placing,Wins,Podiums,Best Single,Best AO5,Best AO5 Times
Eddy,Parker,28,31.368,4.23,401,401.0,0,0,26.707,34.801,"[26.707, 33.261, 39.687, 31.454, 'DNF']"
Sophia,Taylor,27,34.178,4.46,453,453.0,0,0,32.185,36.335,"[35.288, 41.437, 36.44, 37.278, 32.185]"
Amanda,Riley,19,33.625,4.44,469,469.0,0,0,33.266,37.24,"[36.744, 39.408, 35.569, 33.266, 40.966]"
Lucy,Walker,21,32.082,4.38,79,79.0,0,0,30.234,32.812,"[30.234, 33.679, 36.035, 34.206, 30.551]"
Edgar,Harrison,19,32.029,4.86,89,106.2,0,0,25.91,31.128,"[29.388, 33.32, 27.692, 30.676, 35.183]"
Ada,Williams,22,33.678,4.36,59,59.0,0,0,26.184,31.695,"[32.364, 34.84, 34.893, 27.88, 26.184]"
Lyndon,Cameron,24,34.087,3.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aida,Bailey,18,28.494,4.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul,Andrews,18,30.329,4.67,133,133,0,0,19.43,30.503,"[23.99, 19.43, 35.253, 32.265, 35.725]"
Daryl,Bailey,18,34.87,3.9,462,462,0,0,30.172,36.907,"[40.504, 31.976, 38.241, 42.249, 30.172]"
James,Adams,23,31.612,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jasmine,Russell,28,33.43,3.79,118,167.8,0,0,28.961,33.163,"[37.23, 29.581, 33.023, 36.886, 28.961]"
Hailey,Adams,25,31.995,4.37,186,292.0,0,0,29.51,34.025,"[32.886, 33.552, 35.766, 35.636, 29.51]"
Charlie,Clark,29,30.391,4.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kate,Ross,25,29.514,4.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cherry,Stevens,23,30.75,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Savana,Thomas,22,29.879,4.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olivia,Phillips,26,27.894,5.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rebecca,Myers,30,33.703,4.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Frederick,Hunt,29,31.166,4.85,101,101.0,0,0,22.913,29.636,"[34.021, 26.354, 22.913, 30.868, 31.687]"
Nicholas,Stewart,29,33.754,4.26,180,180.0,0,0,27.548,30.952,"[28.448, 35.064, 29.774, 27.548, 34.634]"
Leonardo,Martin,25,31.998,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Deanna,Johnston,29,33.83,4.04,239,239.0,N/A,N/A,26.239,37.273,"[37.208, 35.727, 38.885, 39.304, 26.239]"
Abigail,Ross,22,31.816,4.21,123,123.0,N/A,N/A,28.313,31.994,"[35.24, 31.528, 33.245, 28.313, 31.208]"
Edwin,Harrison,24,34.381,4.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Frederick,Hunt,18,31.415,4.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arianna,Murray,18,32.412,4.49,326,326.0,0,0,23.42,33.192,"[33.677, 23.42, 34.33, 31.568, 36.29]"
Tara,West,23,32.338,4.38,29,29.0,0,0,22.447,25.92,"[28.991, 22.447, 34.513, 24.083, 24.685]"
Rafael,Sullivan,24,35.896,3.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Elian,Richardson,29,31.7,4.84,408,408.0,0,0,28.001,35.073,"[34.459, 28.001, 35.21, 36.603, 35.549]"
Byron,Ferguson,30,30.588,4.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Victor,Thompson,22,34.146,4.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin,Stevens,25,31.607,3.55,113,113.0,0,0,26.748,34.563,"[36.221, 34.06, 36.707, 26.748, 33.407]"
Vanessa,Baker,19,31.809,3.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Belinda,Anderson,25,31.407,3.98,274,274,0,0,29.112,32.677,"[32.184, 'DNF', 29.112, 30.58, 35.268]"
Adelaide,Carter,26,32.012,4.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Owen,Hunt,23,34.842,4.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Amelia,Hawkins,19,31.25,4.96,79,91.75,0,0,25.648,31.37,"[35.678, 27.777, 33.945, 29.927, 30.237]"
Kimberly,Howard,26,35.301,4.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adison,Carroll,23,28.556,3.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aldus,Elliott,19,34.253,4.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arianna,Thomas,19,31.138,4.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carina,Grant,20,31.968,4.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grace,Richards,18,34.776,4.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tony,Bennett,25,34.275,3.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan,Hawkins,25,31.859,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alberta,Martin,24,28.918,4.69,15,47.0,0,0,17.503,25.172,"[23.596, 24.436, 26.07, 38.965, 25.009]"
Paul,Watson,18,33.447,4.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alissa,Tucker,24,31.991,3.86,75,75.0,0,0,29.257,31.443,"[29.76, 37.363, 31.564, 29.257, 33.004]"
Aldus,Baker,26,32.856,4.24,13,13.0,0,0,23.489,26.172,"[25.899, 25.39, 30.533, 23.489, 27.226]"
Aldus,Carroll,28,29.98,4.09,56,56,0,0,21.786,28.875,"[26.122, 32.675, 21.786, 37.843, 27.827]"
Preston,Bailey,28,31.106,4.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julia,Carroll,25,36.896,4.54,486,486,0,0,32.378,38.924,"[42.607, 40.689, 32.378, 33.477, 44.214]"
Thomas,Wilson,20,30.537,4.83,257,257.0,0,0,22.318,32.08,"[38.383, 34.207, 22.318, 36.849, 25.183]"
Maria,Robinson,19,32.632,3.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A
George,Cunningham,23,30.971,3.99,148,148.0,0,0,23.773,30.493,"[35.261, 34.25, 30.213, 27.016, 23.773]"
Sarah,Anderson,19,31.511,4.39,53,53,0,0,26.172,28.716,"[33.659, 26.172, 28.013, 28.978, 29.156]"
Freddie,Tucker,22,29.147,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sabrina,Sullivan,30,30.869,4.44,122,122.0,0,0,25.4,30.108,"[28.309, 35.432, 45.748, 25.4, 26.582]"
Rafael,Grant,18,30.851,4.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristian,Harper,20,30.115,4.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steven,Perry,24,30.278,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carlos,Barnes,29,32.035,3.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edwin,Andrews,27,31.564,4.11,137,137.0,0,0,20.566,30.301,"[20.566, 29.899, 26.577, 36.219, 34.426]"
Adison,Kelly,28,30.974,4.5,22,51.8,0,0,21.316,28.031,"[35.605, 'DNF', 21.316, 26.36, 22.127]"
Alfred,Payne,18,31.18,4.36,33,33,0,0,22.787,27.978,"[31.273, 33.929, 24.472, 25.995, 26.665]"
Michael,Stevens,18,30.232,3.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Isabella,Farrell,27,32.86,4.04,179,179.0,0,0,26.37,30.932,"[28.198, 42.02, 31.621, 32.977, 26.37]"
Tyler,Henderson,18,30.488,3.84,81,97.4,0,0,25.515,29.133,"[36.25, 28.872, 30.158, 28.368, 27.082]"
Anna,Johnson,30,33.055,4.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tara,Cameron,30,31.823,4.8,184,184.0,0,0,20.994,31.012,"[29.57, 39.335, 31.7, 31.767, 20.994]"
Arnold,Barrett,29,33.199,4.78,103,109.2,0,0,23.038,30.518,"[41.435, 37.598, 26.176, 27.781, 23.038]"
Haris,Barnes,24,30.576,4.64,51,51,0,0,23.272,28.511,"[30.086, 31.382, 23.272, 24.065, 33.462]"
Oscar,Stevens,20,32.135,4.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Florrie,Morgan,30,32.462,3.64,155,192.0,0,0,27.494,30.624,"[27.494, 33.691, 31.188, 29.497, 31.186]"
Charlie,Cunningham,19,27.934,3.78,1,1.0,1,1,20.409,25.159,"[28.663, 24.312, 21.504, 30.421, 22.502]"
Max,Tucker,28,31.274,5.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Heather,Gray,23,27.976,3.95,10,10.0,0,0,23.563,25.996,"[25.692, 23.61, 27.195, 25.1, 28.266]"
Dainton,Morgan,19,30.638,3.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olivia,Nelson,21,29.441,5.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vincent,Ross,19,34.088,4.24,351,376.2,0,0,31.134,33.771,"[31.655, 34.828, 39.693, 32.027, 34.457]"
Harold,Craig,29,29.872,4.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A
April,Mason,19,32.723,4.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fiona,Taylor,26,32.921,5.0,313,313,0,0,28.595,33.317,"[33.391, 33.93, 28.595, 32.631, 36.833]"
Ellia,Evans,19,32.864,3.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alissa,Hall,21,29.694,4.36,21,76.2,0,0,18.296,27.614,"[35.604, 18.296, 28.126, 31.241, 23.474]"
Myra,Cameron,19,30.546,4.42,46,46.0,N/A,N/A,23.975,27.479,"[26.732, 29.693, 26.012, 35.531, 25.427]"
Rubie,Douglas,20,34.533,4.43,447,447.0,0,0,33.859,36.117,"[37.216, 42.56, 34.788, 33.859, 36.347]"
Cherry,Hamilton,25,29.434,4.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lyndon,Scott,18,32.816,4.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mary,Holmes,20,32.145,4.62,31,31.6,0,0,23.955,27.974,"[34.008, 25.077, 26.92, 23.955, 31.926]"
Sophia,Holmes,28,30.886,4.2,20,65.75,0,0,20.302,29.425,"[28.334, 31.501, 36.554, 27.723, 28.44]"
Ted,Clark,24,34.989,4.22,379,439.8,0,0,30.963,34.522,"[32.334, 33.613, 42.109, 30.963, 37.619]"
Bruce,Jones,19,34.875,5.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lucas,Montgomery,24,33.575,4.58,380,380,0,0,28.211,34.523,"[39.733, 30.926, 32.91, 43.267, 28.211]"
James,Ellis,21,31.483,4.51,121,121.0,0,0,28.399,30.104,"[29.451, 31.265, 28.399, 41.621, 29.597]"
Edward,Holmes,19,33.206,4.23,54,134.25,0,0,24.948,30.475,"[39.861, 33.169, 31.653, 26.603, 26.088]"
Edwin,Roberts,25,34.399,3.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sydney,Wilson,18,35.627,4.6,129,195.8,0,0,29.205,35.891,"[31.233, 40.95, 37.484, 29.205, 38.955]"
Edith,Russell,20,28.887,4.27,133,135.8,0,0,20.146,30.237,"[31.9, 32.348, 31.856, 26.953, 26.956]"
Tyler,Wright,24,27.495,4.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Charlotte,Lloyd,18,31.066,4.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Madaline,Miller,18,31.822,4.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ada,Edwards,18,34.854,4.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sofia,Bailey,21,30.104,5.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Patrick,Cameron,30,32.246,4.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Frederick,Tucker,20,34.934,5.03,383,383,0,0,31.932,34.579,"[34.478, 36.707, 31.932, 32.723, 36.537]"
Dale,Phillips,19,35.094,3.89,152,223.4,0,0,28.458,30.547,"[36.332, 31.309, 29.799, 30.533, 28.458]"
Jack,Cunningham,23,30.175,4.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Haris,Harrison,21,29.97,3.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edith,Lloyd,22,30.342,4.4,264,264,0,0,25.659,32.548,"[31.209, 40.383, 'DNF', 26.051, 25.659]"
Adelaide,Bennett,24,32.482,4.31,85,85.0,N/A,N/A,28.59,31.153,"[30.297, 28.59, 33.818, 32.255, 30.908]"
Edgar,Gray,20,28.372,3.85,12,31.2,0,0,20.549,25.766,"[22.873, 22.144, 30.332, 28.263, 26.161]"
Albert,Carroll,24,30.73,4.13,91,138.4,0,0,26.61,29.414,"[30.973, 27.796, 29.849, 30.597, 26.61]"
Sam,Tucker,20,33.613,3.89,317,317.0,0,0,25.446,33.019,"[32.575, 33.241, 25.446, 42.256, 33.242]"
Abigail,Ryan,21,31.451,4.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chelsea,Wells,27,32.472,4.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Madaline,Brown,22,31.787,4.44,121,252.25,0,0,23.721,32.699,"[36.508, 23.721, 28.071, 35.94, 34.086]"
Frederick,Kelly,24,30.362,4.95,26,197.75,0,0,19.879,29.012,"['DNF', 31.765, 28.902, 22.619, 26.368]"
Tess,Scott,22,27.407,4.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adelaide,Ferguson,22,30.589,4.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Richard,Perkins,27,32.339,4.57,124,184.2,0,0,25.708,31.995,"[35.046, 29.871, 25.708, 31.067, 35.639]"
Daryl,Perkins,19,31.255,3.69,189,189,0,0,25.858,31.315,"[30.264, 29.988, 33.809, 33.693, 25.858]"
Eleanor,Crawford,29,33.249,4.54,94,96.25,0,0,25.279,32.48,"['DNF', 33.358, 29.437, 34.644, 26.97]"
Carl,Carroll,28,35.72,4.57,330,330,0,0,27.344,33.606,"[36.682, 35.844, 40.537, 27.344, 28.291]"
Fiona,Stevens,25,32.087,4.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ellia,Fowler,20,32.068,3.76,280,280.0,0,0,26.235,32.455,"[30.854, 33.039, 34.407, 26.235, 33.471]"
Kelsey,Watson,30,29.434,4.78,21,21.0,0,0,21.034,28.278,"[28.519, 34.365, 29.143, 25.489, 27.172]"
Sofia,Morris,19,31.191,4.74,156,161.25,0,0,21.778,30.813,"[29.098, 27.313, 36.027, 21.778, 36.126]"
Oscar,Higgins,21,30.618,4.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Max,Hawkins,19,30.407,4.4,37,37.0,N/A,N/A,20.518,26.195,"[26.539, 25.521, 30.212, 20.518, 26.525]"
Miley,Hamilton,26,34.568,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maddie,Taylor,22,30.769,4.64,163,165.5,0,0,24.524,30.868,"[29.482, 28.676, 30.691, 32.43, 34.857]"
Leonardo,Barnes,20,35.119,4.49,321,321,0,0,28.592,33.424,"[28.592, 30.697, 34.905, 34.669, 41.097]"
Ted,Murphy,27,33.328,4.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maya,Parker,25,33.782,4.55,373,373,0,0,29.518,34.39,"[41.891, 34.627, 38.108, 29.518, 30.436]"
Carina,Nelson,19,31.19,4.45,149,365.0,0,0,27.139,30.737,"[27.139, 30.266, 32.067, 33.545, 29.879]"
Evelyn,Lloyd,29,32.535,4.54,193,193.0,0,0,25.357,31.125,"[25.357, 31.194, 43.583, 32.435, 29.746]"
George,Phillips,27,32.499,3.78,241,241.0,0,0,30.373,31.847,"[31.649, 30.373, 31.854, 33.574, 32.039]"
Penelope,Baker,25,32.981,4.56,219,219,0,0,26.815,31.824,"[31.968, 34.122, 26.815, 32.231, 31.272]"
Anna,Miller,20,33.285,4.57,178,178,0,0,26.532,31.15,"[32.564, 31.899, 26.532, 28.988, 37.42]"
Arnold,Elliott,18,33.626,4.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chloe,Reed,19,33.651,4.0,117,117.0,0,0,28.955,34.78,"[37.806, 36.492, 34.967, 32.881, 28.955]"
Rubie,Fowler,22,30.829,3.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alford,Cunningham,25,32.976,4.26,87,87.0,0,0,23.169,29.279,"[24.288, 23.169, 34.459, 30.173, 33.377]"
Lana,Allen,21,28.714,4.44,31,31.0,0,0,22.972,27.746,"[27.125, 30.46, 25.653, 22.972, 31.905]"
Maya,Foster,25,28.881,4.54,15,15.0,N/A,N/A,20.969,25.686,"[22.662, 22.519, 27.483, 26.913, 33.75]"
Edgar,Richardson,22,33.043,4.6,400,400.0,0,0,27.494,34.78,"[30.41, 27.494, 'DNF', 37.043, 36.886]"
Aiden,Cameron,25,30.365,4.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alen,Ross,19,33.539,4.3,157,169.2,0,0,24.796,30.698,"[32.249, 33.071, 24.796, 34.296, 26.775]"
Brad,Craig,26,33.444,4.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brooke,Hamilton,30,31.604,4.56,117,117,0,0,26.792,30.177,"[26.792, 31.459, 28.511, 31.085, 30.934]"
Jordan,Crawford,28,29.156,4.47,30,276.4,0,0,19.362,27.759,"[31.058, 19.362, 40.712, 25.45, 26.77]"
Camila,Warren,28,34.193,4.15,183,183.0,N/A,N/A,27.961,33.885,"[33.823, 27.961, 37.581, 36.103, 31.729]"
Kimberly,Warren,29,33.587,4.51,100,388.75,0,0,25.585,32.355,"[25.585, 35.618, 33.536, 27.91, 36.054]"
Bruce,Montgomery,25,27.579,3.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eric,Douglas,23,31.33,3.55,33,273.14,0,0,25.467,30.051,"[29.427, 25.507, 30.004, 30.723, 36.396]"
Jordan,Jones,18,33.201,4.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adele,Stewart,25,32.597,3.63,86,86,0,0,27.456,29.505,"[30.774, 27.456, 34.649, 29.635, 28.105]"
Paige,Henderson,25,33.099,4.71,98,98.0,0,0,30.225,33.509,"[39.206, 30.812, 38.326, 30.225, 31.39]"
Briony,Barrett,22,33.15,5.03,443,443.0,0,0,26.138,35.916,"[33.802, 26.138, 39.96, 34.89, 39.055]"
Elise,Davis,27,30.575,4.41,495,495.0,0,0,27.792,N/A,N/A
Alexander,Brown,21,27.329,4.02,1,1,1,1,18.827,22.334,"[21.243, 22.474, 28.393, 23.286, 20.228]"
Adison,Robinson,26,33.557,4.63,147,192.75,0,0,25.572,31.867,"[25.769, 35.977, 29.234, 30.389, 'DNF']"
Abraham,Ryan,29,32.518,3.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tara,Perry,30,30.805,5.08,190,190,0,0,26.235,31.352,"[31.061, 32.954, 26.235, 34.385, 30.04]"
Madaline,Rogers,21,31.313,4.11,335,459.8,0,0,26.258,33.7,"[37.086, 31.545, 33.69, 35.864, 29.959]"
Lydia,Wells,18,29.785,4.36,44,44.0,0,0,24.933,28.152,"[28.097, 26.228, 31.273, 30.132, 24.933]"
Lucia,Perry,29,33.083,4.87,20,20.0,0,0,24.672,27.276,"[24.672, 26.552, 27.887, 33.901, 27.39]"
Belinda,Spencer,30,32.135,4.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sawyer,Tucker,26,29.832,4.52,44,56.2,0,0,25.323,27.843,"[27.178, 27.905, 28.445, 25.802, 33.565]"
Heather,Kelley,18,31.664,4.17,167,167.0,0,0,27.522,30.863,"[28.377, 31.47, 27.522, 38.911, 32.741]"
Samantha,Brown,18,32.273,4.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fenton,Myers,27,35.711,3.85,437,481.0,0,0,27.786,35.92,"[36.296, 33.826, 36.433, 35.032, 40.177]"
Ted,Dixon,23,36.056,4.39,188,239.0,0,0,28.348,34.105,"[30.011, 39.624, 32.464, 33.317, 36.533]"
Sofia,Scott,25,36.065,3.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maria,Owens,18,32.533,4.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kate,Nelson,18,32.245,3.99,274,274.0,0,0,28.953,32.364,"[32.178, 35.831, 28.953, 36.968, 29.084]"
Nicholas,Chapman,29,28.426,3.97,16,107.5,0,0,18.396,27.014,"[27.39, 27.126, 26.525, 35.721, 20.29]"
Leonardo,Robinson,26,32.315,4.81,309,309,0,0,31.436,33.209,"[31.436, 34.296, 33.47, 'DNF', 31.862]"
Jared,Scott,19,30.582,4.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ashton,Smith,25,27.623,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ashton,Russell,25,35.016,4.73,440,440.0,0,0,23.718,35.767,"['DNF', 32.759, 38.21, 23.718, 36.331]"
Ryan,Gibson,29,30.477,4.85,263,263,0,0,28.33,32.532,"[35.303, 28.33, 29.507, 'DNF', 32.786]"
Alen,Perry,22,30.385,4.57,30,30.0,0,0,21.731,27.421,"[26.065, 25.862, 25.919, 35.43, 30.28]"
Alexia,Gray,23,32.369,4.56,318,323.6,0,0,23.042,33.029,"[31.949, 'DNF', 23.042, 30.084, 37.054]"
Daniel,Walker,24,34.462,4.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Briony,Hamilton,28,31.036,4.48,269,272.6,0,0,23.711,32.188,"[37.282, 28.037, 28.96, 31.768, 35.835]"
Emma,Murphy,24,32.132,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alberta,Gibson,19,31.698,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Penelope,Campbell,22,30.98,4.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cadie,Warren,28,30.749,4.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Catherine,Carroll,28,31.795,4.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paige,Cooper,25,32.893,4.07,399,399.0,0,0,31.478,34.777,"[35.398, 32.799, 31.478, 36.134, 39.128]"
Annabella,Baker,24,30.756,4.61,269,269,0,0,24.341,32.609,"[26.624, 24.341, 40.174, 'DNF', 31.029]"
Tony,Taylor,27,31.744,4.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Owen,Russell,25,31.22,5.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Caroline,Holmes,27,27.622,4.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fenton,Davis,28,32.249,3.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aida,Barnes,23,34.501,5.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kirsten,Fowler,26,31.437,4.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olivia,Adams,23,29.94,3.37,65,65,0,0,26.31,29.099,"[34.498, 29.007, 28.56, 26.31, 29.73]"
Maddie,Richardson,24,32.254,3.74,205,205,0,0,28.714,31.648,"[28.714, 31.188, 30.464, 33.292, 34.09]"
Vanessa,Phillips,26,32.01,3.96,304,320.8,0,0,25.375,32.816,"[32.311, 32.039, 25.375, 34.364, 34.098]"
Rubie,Barrett,19,32.523,4.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lucy,Brooks,29,34.661,4.59,142,142.0,0,0,25.853,37.22,"[25.853, 37.738, 36.626, 37.296, 'DNF']"
Mike,Murray,20,32.297,4.31,145,147.0,0,0,20.618,30.499,"['DNF', 28.659, 37.997, 20.618, 24.84]"
Lucia,Thomas,20,34.339,4.32,429,429.0,0,0,31.585,35.519,"[34.943, 35.744, 37.308, 35.869, 31.585]"
Myra,Morgan,29,31.067,4.32,25,25.0,0,0,22.577,27.437,"[36.358, 27.811, 26.949, 22.577, 27.55]"
Maria,Spencer,19,31.613,5.05,206,206.0,0,0,24.69,31.247,"[37.007, 27.735, 36.822, 29.185, 24.69]"
Jessica,Davis,28,30.374,4.1,22,49.2,0,0,25.839,27.382,"[29.817, 26.972, 27.749, 27.425, 25.839]"
Adele,Owens,18,34.63,4.4,380,380.0,0,0,29.58,34.321,"['DNF', 40.897, 30.226, 31.841, 29.58]"
Roland,West,27,32.966,3.63,240,240.0,0,0,27.424,31.835,"[33.806, 31.524, 32.819, 27.424, 31.162]"
Kelsey,Rogers,23,31.836,4.01,361,362.6,0,0,25.009,33.946,"[35.944, 35.858, 33.417, 32.562, 25.009]"
Briony,Murray,29,33.297,5.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dale,Cunningham,19,33.517,4.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tony,Thompson,29,27.612,4.26,108,108,0,0,22.634,30.021,"[30.698, 32.212, 'DNF', 22.634, 27.154]"
Chloe,Crawford,23,29.731,4.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Connie,Perkins,29,31.341,4.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lily,Miller,22,31.995,4.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aiden,Perkins,24,32.109,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aston,Miller,20,32.371,4.29,457,457,0,0,32.368,36.763,"[34.291, 40.437, 38.108, 37.891, 32.368]"
Savana,Bailey,20,32.36,4.7,150,150.0,0,0,29.565,N/A,N/A
Alisa,Grant,22,32.965,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rebecca,Harper,28,31.176,4.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl,Allen,26,28.925,4.53,22,22.0,0,0,21.327,25.294,"[26.221, 21.327, 23.242, 27.835, 26.418]"
Lydia,Craig,18,30.285,4.02,20,112.67,0,0,16.39,26.626,"[28.285, 31.959, 22.733, 24.161, 27.431]"
Alina,Mitchell,22,30.568,4.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ted,Carter,22,29.275,4.79,15,15.0,0,0,23.078,27.237,"[25.63, 27.316, 35.435, 26.682, 27.714]"
Kristian,Douglas,29,32.382,4.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tony,Walker,28,32.532,4.21,95,95.0,N/A,N/A,24.352,31.365,"[33.433, 30.873, 24.352, 34.591, 29.788]"
Daniel,Andrews,30,31.024,4.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James,Foster,21,34.376,4.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daryl,Turner,21,29.548,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Martin,Smith,26,31.287,4.59,112,112,0,0,23.43,30.075,"[23.43, 29.486, 32.324, 29.202, 31.537]"
Michelle,Holmes,23,34.1,4.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Melissa,Casey,20,31.614,4.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Agata,Carroll,29,30.517,3.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sydney,Morris,25,28.342,4.76,17,17,0,0,17.133,25.323,"[34.731, 23.254, 17.133, 35.962, 17.984]"
Lenny,Perry,19,29.048,4.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Owen,Ellis,30,30.821,3.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carlos,Chapman,22,35.221,4.68,471,471.0,0,0,30.947,37.371,"[36.256, 37.503, 30.947, 38.355, 42.474]"
